Order_ID,Order_Date,Day_Name,Time_Slot,Order_Type,Customer_ID,Customer_Type,Visit_Count_Week,Section,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Payment_Method,Discount_Applied,Discount_Percent,Wait_Time_Minutes,Staff_Shift
106204,1/26/2026,Monday,Evening,Dine-In,C2415,Repeat,4,Sweet Section,Ras Malai,Dessert,2,260,180,Online,No,15,23,Night
106205,1/24/2026,Saturday,Night,Takeaway,C0635,Repeat,5,BBQ,Beef Kebab,BBQ,3,200,140,Card,No,15,7,Morning
106206,11/3/2025,Monday,Afternoon,Dine-In,C2082,Repeat,6,Sweet Section,Custard,Dessert,1,150,100,Cash,Yes,10,19,Evening
106207,10/31/2025,Friday,Evening,Dine-In,C1933,Repeat,2,Sweet Section,Ras Malai,Dessert,3,260,180,Cash,No,5,8,Morning
106208,1/26/2026,Monday,Evening,Takeaway,C1464,Repeat,6,Desi Food,Mix Vegetable,Main Course,5,650,420,Online,Yes,5,10,Night
106209,10/19/2025,Sunday,Evening,Dine-In,C0891,Repeat,4,Desi Food,Daal Chana,Main Course,1,550,360,Online,Yes,15,17,Morning
106210,12/27/2025,Saturday,Evening,Dine-In,C1423,New,1,BBQ,Beef Kebab,BBQ,5,200,140,Card,No,15,8,Night
106211,10/28/2025,Tuesday,Night,Takeaway,C2025,Repeat,3,BBQ,Chicken Boti,BBQ,3,480,310,Cash,Yes,0,19,Morning
106212,10/23/2025,Thursday,Night,Dine-In,C2091,Repeat,5,Sweet Section,Gulab Jamun,Dessert,3,200,120,Card,No,10,14,Night
106213,11/22/2025,Saturday,Night,Dine-In,C2282,Repeat,5,BBQ,Chicken Malai Boti,BBQ,1,520,350,Online,No,0,14,Night
106214,10/1/2025,Wednesday,Evening,Dine-In,C2258,Repeat,3,Juice Bar,Pomegranate Juice,Drink,5,350,160,Online,Yes,5,30,Evening
106215,12/19/2025,Friday,Evening,Takeaway,C2483,Repeat,6,Juice Bar,Pomegranate Juice,Drink,4,350,160,Online,No,15,29,Morning
106216,1/14/2026,Wednesday,Night,Takeaway,C1201,Repeat,2,Sweet Section,Kheer,Dessert,4,180,140,Online,Yes,10,21,Night
106217,1/7/2026,Wednesday,Evening,Takeaway,C1934,Repeat,5,Desi Food,Mix Vegetable,Main Course,1,650,420,Online,No,10,27,Night
106218,11/27/2025,Thursday,Evening,Takeaway,C2957,New,1,Juice Bar,Orange Juice,Drink,2,220,80,Card,No,0,29,Morning
106219,12/29/2025,Monday,Afternoon,Takeaway,C1391,Repeat,4,Sweet Section,Custard,Dessert,2,150,100,Card,Yes,5,12,Night
106220,1/16/2026,Friday,Evening,Dine-In,C0293,Repeat,2,Juice Bar,Mango Juice,Drink,2,250,90,Card,No,10,24,Morning
106221,12/4/2025,Thursday,Night,Dine-In,C2144,Repeat,2,Sweet Section,Ras Malai,Dessert,3,260,180,Card,No,0,14,Evening
106222,10/25/2025,Saturday,Afternoon,Takeaway,C0127,Repeat,5,Desi Food,Chicken Handi,Main Course,5,1600,1050,Card,No,0,17,Night
106223,11/19/2025,Wednesday,Afternoon,Takeaway,C0008,Repeat,6,Juice Bar,Banana Shake,Drink,4,220,150,Cash,No,0,5,Evening
106224,11/26/2025,Wednesday,Night,Takeaway,C0552,Repeat,5,Juice Bar,Pomegranate Juice,Drink,1,350,160,Card,No,15,9,Morning
106225,11/21/2025,Friday,Night,Dine-In,C1313,Repeat,4,Juice Bar,Strawberry Shake,Drink,1,280,170,Cash,No,0,23,Night
106226,12/28/2025,Sunday,Night,Takeaway,C2336,Repeat,6,Juice Bar,Orange Juice,Drink,4,220,80,Card,Yes,15,18,Evening
106227,11/9/2025,Sunday,Night,Takeaway,C2685,New,1,BBQ,Seekh Kebab,BBQ,1,180,110,Online,Yes,5,18,Night
106228,11/20/2025,Thursday,Afternoon,Dine-In,C1764,Repeat,4,Desi Food,Daal Mash,Main Course,1,600,400,Online,No,10,5,Night
106229,10/27/2025,Monday,Afternoon,Takeaway,C2975,New,1,Desi Food,Beef Nihari,Main Course,1,1400,950,Online,Yes,0,13,Night
106230,11/6/2025,Thursday,Night,Takeaway,C1873,Repeat,3,Desi Food,Mix Vegetable,Main Course,2,650,420,Card,Yes,10,23,Evening
106231,1/20/2026,Tuesday,Afternoon,Takeaway,C1409,Repeat,6,Juice Bar,Pomegranate Juice,Drink,5,350,160,Cash,Yes,5,6,Morning
106232,1/26/2026,Monday,Morning,Dine-In,C0701,Repeat,4,Juice Bar,Banana Shake,Drink,4,220,150,Card,No,10,29,Morning
106233,1/1/2026,Thursday,Night,Dine-In,C0801,Repeat,2,BBQ,Chicken Malai Boti,BBQ,1,520,350,Online,Yes,15,5,Night
106234,12/27/2025,Saturday,Night,Takeaway,C0838,Repeat,4,BBQ,Beef Kebab,BBQ,3,200,140,Online,Yes,10,6,Evening
106235,11/8/2025,Saturday,Afternoon,Takeaway,C2590,New,1,Desi Food,Daal Mash,Main Course,2,600,400,Cash,No,5,9,Evening
106236,1/12/2026,Monday,Night,Dine-In,C2528,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Card,Yes,10,27,Night
106237,12/3/2025,Wednesday,Evening,Dine-In,C1813,Repeat,4,BBQ,Seekh Kebab,BBQ,3,180,110,Cash,Yes,15,22,Evening
106238,10/4/2025,Saturday,Evening,Takeaway,C1336,Repeat,5,Desi Food,Daal Chana,Main Course,3,550,360,Online,Yes,15,9,Evening
106239,11/3/2025,Monday,Evening,Takeaway,C2448,Repeat,6,BBQ,Chicken Boti,BBQ,3,480,310,Cash,No,5,8,Evening
106240,11/3/2025,Monday,Evening,Takeaway,C1104,Repeat,3,Desi Food,Chicken Handi,Main Course,1,1600,1050,Card,Yes,15,8,Night
106241,10/8/2025,Wednesday,Night,Takeaway,C2241,Repeat,4,Desi Food,Daal Mash,Main Course,5,600,400,Cash,No,10,6,Evening
106242,1/28/2026,Wednesday,Afternoon,Takeaway,C2095,Repeat,6,BBQ,Chicken Malai Boti,BBQ,5,520,350,Online,No,5,11,Evening
106243,12/1/2025,Monday,Night,Dine-In,C0069,Repeat,5,Desi Food,Daal Chana,Main Course,4,550,360,Online,Yes,0,14,Evening
106244,12/28/2025,Sunday,Afternoon,Dine-In,C2254,Repeat,6,Desi Food,Chicken White Karahi,Main Course,1,1950,1200,Online,No,0,14,Night
106245,10/26/2025,Sunday,Afternoon,Takeaway,C1510,Repeat,2,Juice Bar,Mango Juice,Drink,2,250,90,Cash,Yes,5,4,Morning
106246,12/9/2025,Tuesday,Evening,Takeaway,C2397,New,1,BBQ,Seekh Kebab,BBQ,4,180,110,Card,No,5,16,Morning
106247,12/26/2025,Friday,Night,Dine-In,C2935,Repeat,6,Desi Food,Daal Mash,Main Course,5,600,400,Card,No,10,16,Night
106248,12/6/2025,Saturday,Afternoon,Dine-In,C0215,Repeat,4,Sweet Section,Gulab Jamun,Dessert,3,200,120,Card,No,15,13,Evening
106249,1/19/2026,Monday,Night,Dine-In,C1038,Repeat,6,Sweet Section,Custard,Dessert,5,150,100,Cash,Yes,0,24,Morning
106250,12/12/2025,Friday,Night,Dine-In,C2788,Repeat,2,Desi Food,Beef Nihari,Main Course,5,1400,950,Cash,No,15,29,Evening
106251,1/5/2026,Monday,Evening,Takeaway,C1107,Repeat,6,Desi Food,Beef Nihari,Main Course,1,1400,950,Cash,Yes,10,10,Evening
106252,11/29/2025,Saturday,Morning,Takeaway,C2580,Repeat,4,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Card,No,0,26,Evening
106253,11/20/2025,Thursday,Evening,Takeaway,C2259,Repeat,4,Desi Food,Mix Vegetable,Main Course,4,650,420,Cash,Yes,5,12,Night
106254,11/14/2025,Friday,Night,Takeaway,C0420,Repeat,3,BBQ,Chicken Boti,BBQ,3,480,310,Online,Yes,5,14,Night
106255,1/24/2026,Saturday,Evening,Takeaway,C2842,Repeat,6,Desi Food,Daal Chana,Main Course,2,550,360,Online,No,5,10,Morning
106256,1/6/2026,Tuesday,Evening,Takeaway,C1472,Repeat,2,Sweet Section,Kheer,Dessert,1,180,140,Card,No,5,28,Evening
106257,11/12/2025,Wednesday,Night,Dine-In,C2883,Repeat,4,Sweet Section,Custard,Dessert,3,150,100,Card,No,5,19,Night
106258,12/6/2025,Saturday,Afternoon,Takeaway,C2970,Repeat,4,Sweet Section,Custard,Dessert,5,150,100,Online,Yes,15,10,Night
106259,1/25/2026,Sunday,Morning,Takeaway,C0859,Repeat,3,BBQ,Chicken Boti,BBQ,2,480,310,Cash,No,10,28,Morning
106260,1/1/2026,Thursday,Evening,Takeaway,C2776,Repeat,6,BBQ,Seekh Kebab,BBQ,2,180,110,Cash,No,5,27,Night
106261,10/10/2025,Friday,Morning,Dine-In,C2995,Repeat,6,BBQ,Chicken Malai Boti,BBQ,2,520,350,Card,No,10,17,Morning
106262,1/19/2026,Monday,Night,Dine-In,C0403,Repeat,2,Juice Bar,Mango Juice,Drink,1,250,90,Cash,Yes,5,18,Evening
106263,1/8/2026,Thursday,Night,Dine-In,C0001,Repeat,2,Desi Food,Chicken Karahi,Main Course,5,1800,1100,Cash,Yes,10,25,Morning
106264,1/17/2026,Saturday,Night,Takeaway,C0296,New,1,Desi Food,Daal Chana,Main Course,4,550,360,Cash,No,5,4,Morning
106265,1/28/2026,Wednesday,Evening,Takeaway,C2732,Repeat,6,Desi Food,Mix Vegetable,Main Course,3,650,420,Cash,No,5,14,Morning
106266,11/22/2025,Saturday,Night,Takeaway,C2233,Repeat,3,BBQ,Seekh Kebab,BBQ,3,180,110,Online,Yes,0,13,Night
106267,1/13/2026,Tuesday,Evening,Takeaway,C1179,Repeat,6,Desi Food,Chicken Handi,Main Course,5,1600,1050,Card,Yes,10,17,Night
106268,1/16/2026,Friday,Evening,Takeaway,C1908,Repeat,3,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Online,Yes,0,20,Morning
106269,11/10/2025,Monday,Morning,Takeaway,C2969,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Online,Yes,5,28,Night
106270,10/16/2025,Thursday,Night,Dine-In,C1465,Repeat,5,Juice Bar,Pomegranate Juice,Drink,5,350,160,Cash,Yes,15,19,Evening
106271,12/7/2025,Sunday,Morning,Dine-In,C1627,Repeat,5,Juice Bar,Mango Juice,Drink,3,250,90,Card,No,0,17,Night
106272,11/13/2025,Thursday,Afternoon,Takeaway,C0066,Repeat,2,Juice Bar,Strawberry Shake,Drink,3,280,170,Card,No,10,18,Night
106273,11/27/2025,Thursday,Morning,Dine-In,C2660,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Online,Yes,5,30,Morning
106274,1/25/2026,Sunday,Evening,Takeaway,C0349,New,1,Sweet Section,Gulab Jamun,Dessert,2,200,120,Online,Yes,0,11,Evening
106275,10/17/2025,Friday,Evening,Takeaway,C2679,Repeat,3,Juice Bar,Strawberry Shake,Drink,3,280,170,Card,Yes,15,5,Night
106276,12/10/2025,Wednesday,Morning,Takeaway,C2712,New,1,Juice Bar,Strawberry Shake,Drink,5,280,170,Card,Yes,0,27,Night
106277,1/4/2026,Sunday,Night,Takeaway,C1677,Repeat,4,Sweet Section,Gulab Jamun,Dessert,4,200,120,Online,Yes,0,19,Evening
106278,10/31/2025,Friday,Night,Takeaway,C2454,New,1,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Online,No,10,12,Evening
106279,10/30/2025,Thursday,Night,Dine-In,C0523,New,1,Desi Food,Chicken White Karahi,Main Course,5,1950,1200,Online,Yes,10,25,Night
106280,12/13/2025,Saturday,Afternoon,Takeaway,C1865,Repeat,6,Juice Bar,Strawberry Shake,Drink,4,280,170,Card,Yes,15,4,Night
106281,12/3/2025,Wednesday,Evening,Dine-In,C2333,Repeat,3,Juice Bar,Mango Juice,Drink,5,250,90,Card,Yes,0,13,Night
106282,10/20/2025,Monday,Evening,Takeaway,C1110,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Card,No,15,13,Evening
106283,1/25/2026,Sunday,Night,Dine-In,C0090,Repeat,3,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Cash,Yes,0,21,Morning
106284,11/26/2025,Wednesday,Evening,Dine-In,C0840,Repeat,6,BBQ,Beef Boti,BBQ,1,700,520,Card,No,5,26,Evening
106285,12/3/2025,Wednesday,Evening,Dine-In,C1746,Repeat,2,Juice Bar,Orange Juice,Drink,4,220,80,Card,No,0,15,Morning
106286,1/7/2026,Wednesday,Evening,Dine-In,C1012,Repeat,3,Desi Food,Mix Vegetable,Main Course,4,650,420,Card,No,10,15,Morning
106287,11/13/2025,Thursday,Evening,Dine-In,C0114,Repeat,4,Desi Food,Beef Nihari,Main Course,5,1400,950,Online,Yes,5,28,Evening
106288,10/10/2025,Friday,Night,Takeaway,C0093,Repeat,2,Juice Bar,Pomegranate Juice,Drink,1,350,160,Cash,No,10,29,Evening
106289,10/29/2025,Wednesday,Night,Takeaway,C1800,Repeat,4,BBQ,Chicken Boti,BBQ,5,480,310,Card,Yes,0,8,Evening
106290,1/27/2026,Tuesday,Evening,Dine-In,C1914,New,1,Desi Food,Chicken Handi,Main Course,2,1600,1050,Cash,No,5,17,Evening
106291,12/19/2025,Friday,Night,Takeaway,C2318,Repeat,3,Desi Food,Chicken Karahi,Main Course,5,1800,1100,Online,Yes,5,26,Night
106292,1/18/2026,Sunday,Night,Takeaway,C1819,Repeat,4,BBQ,Beef Boti,BBQ,4,700,520,Cash,No,10,12,Evening
106293,1/13/2026,Tuesday,Afternoon,Takeaway,C0035,Repeat,6,Sweet Section,Ras Malai,Dessert,1,260,180,Online,Yes,5,4,Morning
106294,12/2/2025,Tuesday,Evening,Takeaway,C1955,Repeat,4,Desi Food,Daal Mash,Main Course,3,600,400,Online,No,0,4,Morning
106295,1/24/2026,Saturday,Evening,Takeaway,C2459,Repeat,3,BBQ,Chicken Boti,BBQ,1,480,310,Card,Yes,10,15,Morning
106296,12/6/2025,Saturday,Evening,Takeaway,C2801,Repeat,5,Sweet Section,Gajar Halwa,Dessert,4,300,210,Cash,No,15,18,Night
106297,12/31/2025,Wednesday,Night,Dine-In,C2927,Repeat,3,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,Yes,5,15,Evening
106298,12/23/2025,Tuesday,Night,Dine-In,C0189,Repeat,5,BBQ,Chicken Tikka,BBQ,5,450,280,Online,Yes,0,5,Morning
106299,12/16/2025,Tuesday,Morning,Takeaway,C0107,Repeat,5,Juice Bar,Orange Juice,Drink,2,220,80,Online,Yes,15,11,Morning
106300,10/18/2025,Saturday,Evening,Takeaway,C2179,Repeat,3,Juice Bar,Orange Juice,Drink,2,220,80,Card,Yes,0,11,Morning
106301,11/20/2025,Thursday,Night,Dine-In,C2537,Repeat,6,Juice Bar,Banana Shake,Drink,1,220,150,Cash,No,10,19,Night
106302,12/7/2025,Sunday,Night,Takeaway,C2620,Repeat,4,Juice Bar,Orange Juice,Drink,3,220,80,Cash,Yes,10,18,Morning
106303,1/8/2026,Thursday,Night,Takeaway,C2731,Repeat,4,Juice Bar,Strawberry Shake,Drink,2,280,170,Card,No,15,26,Evening
106304,11/29/2025,Saturday,Night,Takeaway,C1322,Repeat,5,Sweet Section,Gajar Halwa,Dessert,4,300,210,Cash,No,10,10,Night
106305,1/25/2026,Sunday,Night,Takeaway,C0774,Repeat,2,Juice Bar,Pomegranate Juice,Drink,3,350,160,Card,No,0,29,Morning
106306,12/31/2025,Wednesday,Afternoon,Dine-In,C0003,Repeat,3,Sweet Section,Ras Malai,Dessert,3,260,180,Card,Yes,0,8,Morning
106307,12/2/2025,Tuesday,Evening,Takeaway,C1150,Repeat,3,Desi Food,Mix Vegetable,Main Course,1,650,420,Online,Yes,5,14,Night
106308,11/29/2025,Saturday,Morning,Takeaway,C2624,New,1,Desi Food,Chicken Karahi,Main Course,2,1800,1100,Cash,No,15,14,Night
106309,11/1/2025,Saturday,Afternoon,Takeaway,C1551,Repeat,6,Sweet Section,Custard,Dessert,4,150,100,Cash,Yes,5,18,Morning
106310,1/7/2026,Wednesday,Evening,Takeaway,C0958,Repeat,2,Sweet Section,Gajar Halwa,Dessert,1,300,210,Card,No,10,6,Morning
106311,12/24/2025,Wednesday,Night,Takeaway,C0036,Repeat,6,BBQ,Seekh Kebab,BBQ,5,180,110,Card,No,10,9,Morning
106312,12/18/2025,Thursday,Night,Dine-In,C1084,Repeat,5,Juice Bar,Pomegranate Juice,Drink,4,350,160,Online,No,10,20,Night
106313,1/2/2026,Friday,Evening,Takeaway,C0995,Repeat,3,Sweet Section,Kheer,Dessert,5,180,140,Cash,No,10,24,Night
106314,11/28/2025,Friday,Night,Dine-In,C1253,New,1,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,No,5,12,Night
106315,11/26/2025,Wednesday,Afternoon,Takeaway,C2133,Repeat,4,BBQ,Beef Kebab,BBQ,4,200,140,Cash,Yes,15,16,Morning
106316,12/21/2025,Sunday,Afternoon,Takeaway,C2628,Repeat,5,Sweet Section,Kheer,Dessert,5,180,140,Cash,Yes,0,12,Night
106317,10/11/2025,Saturday,Night,Takeaway,C0658,Repeat,6,BBQ,Beef Kebab,BBQ,3,200,140,Card,No,10,29,Morning
106318,11/6/2025,Thursday,Night,Takeaway,C0056,New,1,Juice Bar,Strawberry Shake,Drink,1,280,170,Cash,Yes,5,19,Evening
106319,12/8/2025,Monday,Night,Dine-In,C2667,New,1,Sweet Section,Gulab Jamun,Dessert,1,200,120,Card,No,15,6,Evening
106320,11/13/2025,Thursday,Morning,Takeaway,C0354,Repeat,5,Juice Bar,Pomegranate Juice,Drink,2,350,160,Cash,No,0,29,Evening
106321,1/20/2026,Tuesday,Afternoon,Dine-In,C2926,Repeat,5,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,No,5,10,Night
106322,10/18/2025,Saturday,Afternoon,Dine-In,C1945,Repeat,4,Desi Food,Chicken Karahi,Main Course,3,1800,1100,Online,No,5,10,Morning
106323,12/9/2025,Tuesday,Evening,Dine-In,C1785,Repeat,3,Juice Bar,Pomegranate Juice,Drink,1,350,160,Cash,No,5,20,Morning
106324,10/25/2025,Saturday,Evening,Dine-In,C1141,Repeat,6,Sweet Section,Gulab Jamun,Dessert,2,200,120,Card,Yes,15,9,Night
106325,1/1/2026,Thursday,Night,Dine-In,C2774,Repeat,2,Desi Food,Mix Vegetable,Main Course,3,650,420,Online,Yes,5,17,Morning
106326,1/24/2026,Saturday,Night,Dine-In,C1785,New,1,Desi Food,Chicken Handi,Main Course,4,1600,1050,Online,Yes,5,6,Night
106327,11/4/2025,Tuesday,Evening,Dine-In,C1844,Repeat,4,Sweet Section,Custard,Dessert,1,150,100,Card,No,5,14,Night
106328,11/29/2025,Saturday,Evening,Takeaway,C0725,Repeat,5,Juice Bar,Strawberry Shake,Drink,4,280,170,Card,No,10,13,Night
106329,11/23/2025,Sunday,Evening,Takeaway,C1808,Repeat,4,BBQ,Chicken Malai Boti,BBQ,1,520,350,Online,Yes,10,20,Night
106330,1/21/2026,Wednesday,Night,Dine-In,C0601,Repeat,5,Desi Food,Daal Chana,Main Course,1,550,360,Cash,No,10,21,Morning
106331,10/11/2025,Saturday,Night,Takeaway,C2029,Repeat,3,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,Yes,10,26,Evening
106332,11/3/2025,Monday,Morning,Dine-In,C1675,New,1,Sweet Section,Kheer,Dessert,5,180,140,Card,Yes,5,11,Morning
106333,11/13/2025,Thursday,Night,Dine-In,C2467,Repeat,6,BBQ,Chicken Boti,BBQ,3,480,310,Online,Yes,15,15,Night
106334,12/28/2025,Sunday,Morning,Dine-In,C1455,Repeat,6,Sweet Section,Ras Malai,Dessert,2,260,180,Card,No,10,27,Morning
106335,10/7/2025,Tuesday,Evening,Takeaway,C1175,Repeat,5,BBQ,Beef Boti,BBQ,3,700,520,Online,No,10,7,Evening
106336,12/16/2025,Tuesday,Afternoon,Takeaway,C2263,Repeat,6,Juice Bar,Orange Juice,Drink,4,220,80,Online,Yes,0,5,Evening
106337,10/22/2025,Wednesday,Night,Takeaway,C0285,Repeat,6,Desi Food,Daal Mash,Main Course,5,600,400,Cash,Yes,15,21,Night
106338,12/17/2025,Wednesday,Evening,Dine-In,C2815,Repeat,6,Sweet Section,Kheer,Dessert,2,180,140,Online,No,0,9,Night
106339,10/7/2025,Tuesday,Night,Dine-In,C1666,Repeat,2,BBQ,Chicken Boti,BBQ,5,480,310,Online,Yes,10,26,Night
106340,10/30/2025,Thursday,Evening,Dine-In,C2937,Repeat,6,Juice Bar,Orange Juice,Drink,4,220,80,Card,No,10,23,Night
106341,1/3/2026,Saturday,Evening,Takeaway,C2526,Repeat,4,BBQ,Chicken Malai Boti,BBQ,5,520,350,Online,Yes,15,30,Morning
106342,1/12/2026,Monday,Evening,Dine-In,C0198,Repeat,4,Juice Bar,Banana Shake,Drink,1,220,150,Online,No,15,26,Evening
106343,11/18/2025,Tuesday,Afternoon,Dine-In,C0622,Repeat,2,BBQ,Beef Kebab,BBQ,2,200,140,Online,No,10,19,Morning
106344,1/16/2026,Friday,Night,Dine-In,C2465,Repeat,6,BBQ,Chicken Tikka,BBQ,1,450,280,Online,Yes,10,13,Morning
106345,1/24/2026,Saturday,Evening,Dine-In,C0562,Repeat,3,Sweet Section,Kheer,Dessert,4,180,140,Cash,Yes,5,25,Evening
106346,11/19/2025,Wednesday,Night,Dine-In,C1221,Repeat,6,BBQ,Seekh Kebab,BBQ,2,180,110,Cash,Yes,0,24,Morning
106347,10/13/2025,Monday,Afternoon,Dine-In,C1110,New,1,Desi Food,Mix Vegetable,Main Course,2,650,420,Online,No,10,15,Night
106348,10/11/2025,Saturday,Evening,Dine-In,C2140,Repeat,5,BBQ,Beef Kebab,BBQ,4,200,140,Online,No,10,13,Evening
106349,1/14/2026,Wednesday,Morning,Takeaway,C0194,Repeat,2,Sweet Section,Custard,Dessert,3,150,100,Online,Yes,5,7,Morning
106350,1/1/2026,Thursday,Morning,Takeaway,C2716,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Cash,No,10,5,Morning
106351,11/16/2025,Sunday,Evening,Takeaway,C0979,New,1,Sweet Section,Ras Malai,Dessert,5,260,180,Cash,No,0,29,Evening
106352,12/17/2025,Wednesday,Evening,Dine-In,C2974,Repeat,5,Sweet Section,Gulab Jamun,Dessert,5,200,120,Cash,No,0,16,Morning
106353,10/19/2025,Sunday,Night,Dine-In,C2841,Repeat,2,Juice Bar,Orange Juice,Drink,1,220,80,Online,No,5,14,Evening
106354,11/19/2025,Wednesday,Afternoon,Takeaway,C1619,Repeat,6,Sweet Section,Ras Malai,Dessert,2,260,180,Card,Yes,5,26,Night
106355,1/29/2026,Thursday,Night,Takeaway,C1033,Repeat,4,Desi Food,Daal Chana,Main Course,5,550,360,Cash,No,5,16,Night
106356,10/5/2025,Sunday,Evening,Takeaway,C0400,Repeat,5,BBQ,Seekh Kebab,BBQ,2,180,110,Cash,No,10,28,Night
106357,12/30/2025,Tuesday,Morning,Takeaway,C2041,Repeat,4,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Cash,No,10,18,Evening
106358,12/17/2025,Wednesday,Evening,Takeaway,C2533,Repeat,2,Sweet Section,Gulab Jamun,Dessert,1,200,120,Cash,No,10,23,Morning
106359,1/22/2026,Thursday,Morning,Dine-In,C1153,Repeat,3,Desi Food,Beef Nihari,Main Course,3,1400,950,Online,Yes,5,19,Night
106360,11/19/2025,Wednesday,Afternoon,Takeaway,C1210,Repeat,2,Juice Bar,Strawberry Shake,Drink,1,280,170,Cash,Yes,0,18,Evening
106361,1/27/2026,Tuesday,Night,Dine-In,C1636,Repeat,2,Juice Bar,Pomegranate Juice,Drink,2,350,160,Card,Yes,15,7,Evening
106362,10/16/2025,Thursday,Night,Dine-In,C1625,Repeat,6,Sweet Section,Gajar Halwa,Dessert,2,300,210,Online,No,0,16,Night
106363,12/20/2025,Saturday,Night,Dine-In,C1956,New,1,BBQ,Beef Kebab,BBQ,5,200,140,Cash,Yes,0,11,Morning
106364,12/16/2025,Tuesday,Morning,Dine-In,C1671,New,1,Juice Bar,Orange Juice,Drink,3,220,80,Cash,Yes,0,21,Morning
106365,11/7/2025,Friday,Night,Dine-In,C2515,Repeat,3,BBQ,Chicken Malai Boti,BBQ,5,520,350,Card,Yes,15,17,Evening
106366,12/14/2025,Sunday,Night,Dine-In,C1365,Repeat,2,Sweet Section,Custard,Dessert,4,150,100,Card,Yes,5,5,Morning
106367,1/8/2026,Thursday,Morning,Takeaway,C2873,Repeat,2,Juice Bar,Orange Juice,Drink,3,220,80,Cash,Yes,0,8,Night
106368,12/29/2025,Monday,Night,Dine-In,C1904,Repeat,5,Juice Bar,Orange Juice,Drink,5,220,80,Card,Yes,15,29,Night
106369,10/15/2025,Wednesday,Afternoon,Takeaway,C1319,New,1,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Online,Yes,0,29,Evening
106370,12/11/2025,Thursday,Morning,Dine-In,C2469,Repeat,3,BBQ,Chicken Malai Boti,BBQ,2,520,350,Card,No,10,8,Night
106371,10/29/2025,Wednesday,Afternoon,Takeaway,C2808,Repeat,4,Sweet Section,Custard,Dessert,4,150,100,Card,No,15,18,Morning
106372,10/3/2025,Friday,Afternoon,Dine-In,C1378,New,1,Juice Bar,Strawberry Shake,Drink,5,280,170,Cash,Yes,5,21,Night
106373,12/23/2025,Tuesday,Night,Takeaway,C0813,New,1,BBQ,Chicken Tikka,BBQ,5,450,280,Online,Yes,10,10,Evening
106374,1/7/2026,Wednesday,Night,Dine-In,C1550,Repeat,2,Desi Food,Chicken Karahi,Main Course,5,1800,1100,Cash,No,5,12,Night
106375,12/31/2025,Wednesday,Evening,Takeaway,C0426,Repeat,5,Desi Food,Mix Vegetable,Main Course,4,650,420,Cash,Yes,5,26,Night
106376,11/9/2025,Sunday,Evening,Dine-In,C2822,New,1,Desi Food,Beef Nihari,Main Course,5,1400,950,Cash,No,10,24,Night
106377,11/19/2025,Wednesday,Afternoon,Dine-In,C1892,Repeat,3,BBQ,Chicken Tikka,BBQ,3,450,280,Card,No,0,4,Night
106378,1/5/2026,Monday,Evening,Takeaway,C1616,Repeat,6,Juice Bar,Strawberry Shake,Drink,1,280,170,Cash,Yes,15,25,Evening
106379,11/11/2025,Tuesday,Evening,Takeaway,C2439,Repeat,2,Sweet Section,Kheer,Dessert,4,180,140,Card,No,10,22,Night
106380,10/7/2025,Tuesday,Night,Takeaway,C2314,New,1,Sweet Section,Custard,Dessert,3,150,100,Online,No,15,4,Evening
106381,1/21/2026,Wednesday,Afternoon,Takeaway,C0132,Repeat,2,Juice Bar,Strawberry Shake,Drink,4,280,170,Online,Yes,15,8,Night
106382,11/9/2025,Sunday,Night,Dine-In,C1102,New,1,Juice Bar,Orange Juice,Drink,3,220,80,Card,No,5,20,Morning
106383,12/29/2025,Monday,Evening,Dine-In,C0108,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Card,Yes,0,23,Morning
106384,1/5/2026,Monday,Evening,Takeaway,C1130,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Cash,Yes,0,21,Evening
106385,10/24/2025,Friday,Night,Dine-In,C0763,Repeat,4,Sweet Section,Custard,Dessert,2,150,100,Cash,No,5,17,Evening
106386,1/12/2026,Monday,Night,Dine-In,C1121,Repeat,4,BBQ,Beef Kebab,BBQ,5,200,140,Card,Yes,15,15,Morning
106387,10/28/2025,Tuesday,Night,Takeaway,C1885,Repeat,6,Desi Food,Mix Vegetable,Main Course,2,650,420,Cash,Yes,10,20,Evening
106388,11/3/2025,Monday,Morning,Takeaway,C2371,New,1,Sweet Section,Gulab Jamun,Dessert,2,200,120,Card,Yes,15,16,Night
